ID,subject,tumor_type,treatment,time,logvol,logvol_norm,vol,vol_norm
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,61,4.449685283,-0.83807657,85.59999999,0.432541687
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,65,4.62399194,-0.663769913,101.9,0.514906518
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,69,4.869839484,-0.417922369,130.3,0.65841334
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,72,4.730921391,-0.556840462,113.4,0.573016675
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,76,4.705015521,-0.582746332,110.5,0.558362809
X-1443_BYL719 + binimetinib,X-1443,CRC,combination,83,4.854371272,-0.433390581,128.3,0.648307226
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,0,5.307772525,0,201.8999999,1
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,5,5.374352053,0.066579528,215.8,1.068845964
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,8,5.369707363,0.061934838,214.8000001,1.063893017
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,12,5.094976443,-0.212796082,163.2000001,0.808320952
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,15,5.095589,-0.212183525,163.3,0.808816246
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,19,4.918520005,-0.38925252,136.8,0.67756315
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,22,4.771531723,-0.536240802,118.1,0.584943041
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,26,4.734442522,-0.573330003,113.8,0.563645369
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,29,5.078916802,-0.228855723,160.6000001,0.795443289
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,33,4.6558633,-0.651909225,105.2,0.521050025
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,36,4.754451889,-0.553320636,116.1,0.575037147
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,40,4.527208645,-0.78056388,92.50000004,0.458147598
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,43,4.770684624,-0.537087901,117.9999999,0.584447746
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,47,4.364371699,-0.943400826,78.59999997,0.389301634
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,50,4.608165695,-0.69960683,100.3,0.496780585
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,54,4.521788577,-0.785983948,92,0.455671124
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,57,4.84103251,-0.466740015,126.6,0.627043091
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,64,4.664382046,-0.643390479,106.1,0.525507677
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,68,4.69043003,-0.617342495,108.9,0.539375929
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,72,4.81866736,-0.489105165,123.8,0.613174839
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,75,5.134621274,-0.173151251,169.8,0.841010402
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,78,4.9698133,-0.337959225,144.0000001,0.713224369
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,82,4.877484781,-0.430287744,131.3,0.650321942
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,85,4.897093253,-0.410679272,133.9,0.663199604
X-1479_BYL719 + binimetinib,X-1479,CRC,combination,90,4.799914263,-0.507858262,121.5,0.601783061
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,0,5.297316866,0,199.8,1
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,4,4.799090879,-0.498225987,121.4,0.607607608
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,6,4.858260814,-0.439056052,128.8,0.644644645
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,18,3.62700405,-1.670312816,37.59999999,0.188188188
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,21,3.543853682,-1.753463184,34.6,0.173173173
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,25,3.335769576,-1.96154729,28.09999999,0.140640641
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,28,3.716008122,-1.581308744,41.10000002,0.205705706
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,31,3.363841595,-1.933475271,28.9,0.144644645
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,36,3.56671182,-1.730605046,35.4,0.177177177
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,41,3.903990834,-1.393326032,49.60000001,0.248248248
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,46,3.893859035,-1.403457831,49.10000001,0.245745746
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,49,4.212127598,-1.085189268,67.50000001,0.337837838
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,53,4.198704578,-1.098612288,66.60000003,0.333333334
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,61,4.019980147,-1.277336719,55.7,0.278778779
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,68,3.994524227,-1.302792639,54.3,0.271771772
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,75,4.380775853,-0.916541013,79.90000002,0.3998999
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,81,4.168214411,-1.129102455,64.60000001,0.323323323
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,85,4.630837933,-0.666478933,102.6,0.513513514
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,90,4.393213824,-0.904103042,80.89999999,0.404904905
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,94,4.316153891,-0.981162975,74.90000004,0.374874875
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,99,4.278054044,-1.019262822,72.09999998,0.360860861
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,109,4.393213824,-0.904103042,80.89999999,0.404904905
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,114,4.728272383,-0.569044483,113.1,0.566066066
X-1500_BYL719 + binimetinib,X-1500,CRC,combination,122,4.406719247,-0.890597619,81.99999998,0.41041041
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,0,5.365040999,0,213.8000001,1
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,2,5.355642433,-0.009398566,211.8,0.990645462
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,6,5.161924742,-0.203116257,174.5000001,0.816183349
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,10,5.087596335,-0.277444664,162,0.757717492
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,13,5.112590017,-0.252450982,166.1000001,0.776894294
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,17,5.144000006,-0.221040993,171.4,0.801683816
X-1536_BYL719 + binimetinib,X-1536,CRC,combination,20,5.155024197,-0.210016802,173.3,0.810570627
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,0,5.285232127,0,197.4,1
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,3,5.27504874,-0.010183387,195.4000001,0.989868288
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,7,5.262690189,-0.022541938,193,0.977710233
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,12,5.235909906,-0.049322221,187.8999999,0.951874366
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,15,4.959342,-0.325890127,142.5,0.721884499
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,18,4.931592087,-0.35364004,138.6,0.70212766
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,21,4.885072071,-0.400160056,132.3,0.670212766
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,25,4.899331225,-0.385900902,134.2000001,0.679837893
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,28,4.833898116,-0.451334011,125.7000001,0.636778116
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,31,4.730921391,-0.554310736,113.4,0.574468085
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,36,4.772378105,-0.512854022,118.2,0.598784195
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,39,4.730921391,-0.554310736,113.4,0.574468085
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,42,4.934473933,-0.350758194,139,0.704154002
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,45,4.705920089,-0.579312038,110.6,0.560283688
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,49,4.732683506,-0.552548621,113.6,0.575481256
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,52,4.775756487,-0.50947564,118.6000001,0.600810537
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,56,4.80073697,-0.484495157,121.6000001,0.616008106
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,59,4.817050545,-0.468181582,123.6,0.626139818
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,63,5.013963084,-0.271269043,150.5,0.762411347
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,66,4.93375425,-0.351477877,138.9,0.703647417
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,70,5.235909906,-0.049322221,187.8999999,0.951874366
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,73,5.312220272,0.026988145,202.8000001,1.027355623
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,77,5.269403356,-0.015828771,194.2999999,0.984295846
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,80,5.296315364,0.011083237,199.6,1.011144884
X-1855_BYL719 + binimetinib,X-1855,CRC,combination,84,5.245443877,-0.03978825,189.7,0.960992908
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,0,5.367376902,0,214.2999999,1
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,4,5.099256486,-0.268120416,163.9,0.76481568
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,7,4.930870326,-0.436506576,138.5000001,0.646290248
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,13,4.646312129,-0.721064773,104.2,0.486234251
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,19,4.670021158,-0.697355744,106.7,0.49790014
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,24,4.738826571,-0.628550331,114.3,0.533364443
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,28,4.558078578,-0.809298324,95.39999996,0.445170322
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,35,4.396915247,-0.970461655,81.19999999,0.378908073
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,40,4.607168189,-0.760208713,100.2,0.467568829
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,46,4.219507705,-1.147869197,67.99999999,0.317312179
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,49,4.395682961,-0.971693941,81.09999999,0.378441437
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,52,4.462453884,-0.904923018,86.70000002,0.404573029
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,56,4.668144985,-0.699231917,106.5,0.496966869
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,60,4.659658371,-0.707718531,105.6,0.492767149
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,63,4.359269648,-1.008107254,78.20000004,0.364909006
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,67,4.59511985,-0.772257052,98.99999999,0.461969202
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,73,4.48187197,-0.885504932,88.40000003,0.412505833
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,77,4.657762636,-0.709614266,105.4,0.491833878
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,82,4.862908382,-0.50446852,129.4,0.603826412
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,84,4.813809051,-0.553567851,123.2,0.574895007
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,88,4.714024591,-0.653352311,111.5,0.520298647
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,91,4.934473933,-0.432902969,139,0.648623425
X-2145_BYL719 + binimetinib,X-2145,CRC,combination,95,4.866764924,-0.500611978,129.9,0.60615959
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,0,5.385412073,0,218.1999999,1
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,3,5.962035736,0.576623663,388.3999998,1.780018332
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,7,6.282266747,0.896854674,535.0000001,2.451879011
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,10,6.59659985,1.211187777,732.5999997,3.357470211
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,15,6.942156706,1.556744633,1035,4.743354724
X-2182_BYL719 + binimetinib,X-2182,CRC,combination,18,7.288176046,1.902763973,1462.9,6.704399636
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,0,5.265794175,0,193.6,1
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,3,5.262690189,-0.003103986,193,0.996900826
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,7,5.307772525,0.04197835,201.8999999,1.0428719
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,10,5.274536838,0.008742663,195.3,1.008780992
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,13,5.164214382,-0.101579793,174.9,0.903409091
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,18,5.108971195,-0.15682298,165.5,0.854855372
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,21,5.147494477,-0.118299698,172,0.888429752
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,24,5.207297968,-0.058496207,182.6,0.943181818
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,27,5.291292752,0.025498577,198.6000001,1.025826447
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,31,5.260096154,-0.005698021,192.5000001,0.994318182
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,34,5.317629678,0.051835503,203.9000001,1.05320248
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,38,5.296315364,0.030521189,199.6,1.030991736
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,41,5.179533831,-0.086260344,177.6000001,0.917355372
X-2239_BYL719 + binimetinib,X-2239,CRC,combination,43,5.367376902,0.101582727,214.2999999,1.106921487
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,0,5.431973751,0,228.5999999,1
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,5,5.772686453,0.340712702,321.3999999,1.405949256
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,8,5.581614841,0.14964109,265.5000001,1.161417324
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,12,5.549853992,0.117880241,257.1999999,1.125109361
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,15,5.50003297,0.068059219,244.6999999,1.070428696
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,19,5.525452939,0.093479188,251,1.097987752
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,23,5.503296947,0.071323196,245.4999999,1.073928259
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,29,5.677780672,0.245806921,292.3,1.278652669
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,33,5.685279003,0.253305252,294.5,1.288276466
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,36,5.416544748,-0.015429003,225.1,0.984689414
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,40,5.393172898,-0.038800853,219.9000001,0.961942258
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,43,5.379897354,-0.052076397,217.0000001,0.949256344
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,48,5.372032404,-0.059941347,215.2999999,0.941819773
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,51,5.502074204,0.070100453,245.2,1.072615923
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,54,5.622210821,0.19023707,276.5,1.209536308
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,57,5.562602861,0.13062911,260.4999999,1.139545057
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,61,5.462983988,0.031010237,235.8,1.031496063
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,64,5.457881936,0.025908185,234.5999999,1.026246719
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,69,5.476045054,0.044071303,238.8999999,1.045056868
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,72,5.41876352,-0.013210231,225.6000001,0.986876641
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,76,5.477717995,0.045744244,239.3,1.04680665
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,79,5.527045296,0.095071545,251.4,1.099737533
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,83,5.611301622,0.179327871,273.5,1.196412949
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,86,5.720639592,0.288665841,305.1000001,1.33464567
X-2374_BYL719 + binimetinib,X-2374,CRC,combination,89,5.709433146,0.277459395,301.7,1.319772529
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,0,5.379897354,0,217.0000001,1
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,3,5.451467546,0.071570192,233.1,1.074193548
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,7,5.528237902,0.148340548,251.7,1.159907833
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,13,5.56221891,0.182321556,260.3999999,1.199999999
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,17,5.605802066,0.225904712,271.9999999,1.25345622
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,21,5.553347107,0.173449753,258.1000001,1.189400921
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,24,5.510197726,0.130300372,247.2000001,1.139170507
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,28,5.464678904,0.08478155,236.2000001,1.088479262
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,31,5.469325163,0.089427809,237.2999999,1.093548386
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,34,5.460010956,0.080113602,235.1000001,1.083410138
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,38,5.457029058,0.077131704,234.4000001,1.080184332
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,41,5.408516159,0.028618805,223.3,1.029032258
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,44,5.408068231,0.028170877,223.2000001,1.028571429
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,49,5.447599069,0.067701715,232.1999999,1.070046082
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,52,5.49429525,0.114397896,243.3000001,1.121198156
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,55,5.545177444,0.16528009,255.9999999,1.179723501
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,58,5.555669089,0.175771735,258.7,1.192165898
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,62,5.575949103,0.196051749,264,1.216589861
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,65,5.557214088,0.177316734,259.1000001,1.194009217
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,68,5.589119566,0.209222212,267.4999999,1.232718893
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,71,5.486869473,0.106972119,241.5,1.112903225
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,76,5.480638923,0.100741569,239.9999999,1.105990783
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,79,5.529032183,0.149134829,251.8999999,1.160829492
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,83,5.522660198,0.142762844,250.2999999,1.15345622
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,86,5.515845179,0.135947825,248.6,1.145622119
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,89,5.535363823,0.155466469,253.5,1.168202764
X-2483_BYL719 + binimetinib,X-2483,CRC,combination,90,5.558756703,0.178859349,259.5000001,1.195852534
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,0,5.350909817,0,210.8000001,1
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,5,5.211124155,-0.139785662,183.3,0.869544592
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,8,5.330784557,-0.02012526,206.6000001,0.980075901
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,12,5.404477562,0.053567745,222.3999999,1.055028462
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,15,5.448890225,0.097980408,232.5,1.102941176
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,20,5.486869473,0.135959656,241.5,1.145635673
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,23,5.501258211,0.150348394,245.0000001,1.162239089
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,26,5.756058619,0.405148802,316.0999999,1.499525616
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,29,5.830708768,0.479798951,340.5999999,1.615749525
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,33,5.664348405,0.313438588,288.3999999,1.368121441
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,36,5.720311777,0.36940196,305.0000001,1.44686907
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,41,5.497987562,0.147077745,244.2000001,1.158444023
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,43,5.784440378,0.433530561,325.2000001,1.542694497
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,47,5.53772789,0.186818073,254.0999999,1.205407969
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,50,5.609105428,0.258195611,272.9000001,1.29459203
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,55,5.717356595,0.366446778,304.1000001,1.44259962
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,56,5.343768629,-0.007141188,209.2999999,0.99288425
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,61,5.545958389,0.195048572,256.1999999,1.215370018
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,65,5.64403247,0.293122653,282.5999999,1.34060721
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,71,5.417876602,0.066966785,225.4000001,1.069259962
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,75,5.405376439,0.054466622,222.6,1.055977229
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,79,5.614222398,0.263312581,274.3,1.301233396
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,83,5.569488887,0.21857907,262.3,1.2443074
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,85,5.580107113,0.229197296,265.0999999,1.257590132
X-2484_BYL719 + binimetinib,X-2484,CRC,combination,89,5.802118375,0.451208558,330.9999999,1.570208728
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,0,5.279134547,0,196.2,1
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,5,5.382198851,0.103064304,217.5000001,1.108562692
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,8,5.036303041,-0.242831506,153.9,0.78440367
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,12,5.172187089,-0.106947458,176.2999999,0.898572885
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,18,5.176149733,-0.102984814,177.0000001,0.902140673
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,22,5.217107311,-0.062027236,184.4,0.939857288
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,27,5.39180771,0.112673163,219.6000001,1.119266056
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,29,5.402677382,0.123542835,222,1.131498471
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,33,5.36877583,0.089641283,214.6,1.093781855
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,36,5.555669089,0.276534542,258.7,1.318552497
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,40,5.794841206,0.515706659,328.6000001,1.674821611
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,44,5.727499001,0.448364454,307.1999999,1.565749235
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,47,5.712742216,0.433607669,302.7,1.542813456
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,50,5.652839996,0.373705449,285.1,1.453109073
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,54,5.685618504,0.406483957,294.6,1.501529052
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,60,5.742682624,0.463548077,311.9000001,1.589704384
X-2538_BYL719 + binimetinib,X-2538,CRC,combination,66,5.979897911,0.700763364,395.4000001,2.015290521
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,0,5.629418059,0,278.4999999,1
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,2,5.701112246,0.071694187,299.2,1.074326751
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,7,5.562602861,-0.066815198,260.4999999,0.935368043
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,11,5.507767591,-0.121650468,246.6000001,0.88545781
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,16,5.44975007,-0.179667989,232.6999999,0.835547576
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,21,5.287761853,-0.341656206,197.9000001,0.71059246
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,25,5.370638028,-0.258780031,215,0.771992819
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,30,5.525851266,-0.103566793,251.1,0.901615799
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,32,5.794841206,0.165423147,328.6000001,1.179892281
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,36,5.782285536,0.152867477,324.5,1.165170557
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,39,5.840350917,0.210932858,343.8999998,1.234829443
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,42,5.816217904,0.186799845,335.7,1.205385997
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,46,5.801816215,0.172398156,330.9,1.188150808
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,52,5.95298356,0.323565501,384.8999999,1.382046679
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,56,5.913503006,0.284084947,370.0000001,1.328545782
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,60,5.916741001,0.287322942,371.2,1.332854579
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,63,5.873806504,0.244388445,355.6000001,1.276840216
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,67,5.84151337,0.212095311,344.2999999,1.236265709
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,71,5.751937517,0.122519458,314.8000001,1.130341114
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,74,5.979391966,0.349973907,395.2,1.419030521
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,77,5.876053696,0.246635637,356.4000001,1.279712748
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,80,5.771752601,0.142334542,321.1,1.152962298
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,85,5.778271327,0.148853268,323.2000001,1.160502694
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,88,5.741720314,0.112302255,311.6,1.118850988
X-2573_BYL719 + binimetinib,X-2573,CRC,combination,91,5.712081277,0.082663218,302.4999999,1.086175942
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,0,5.358000369,0,212.3000001,1
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,4,5.520260197,0.162259828,249.6999999,1.176165802
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,7,5.498396978,0.140396609,244.2999999,1.150730098
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,11,5.486869473,0.128869104,241.5,1.137541215
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,14,5.464678904,0.106678535,236.2000001,1.112576543
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,17,5.292299294,-0.065701075,198.8,0.936410739
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,20,5.305789381,-0.052210988,201.4999999,0.949128591
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,23,5.386328244,0.028327875,218.4,1.028732925
X-2659_BYL719 + binimetinib,X-2659,CRC,combination,27,5.336576079,-0.02142429,207.8000001,0.97880358
